cycle_index,t_ms,pixel_width
-1,7699.953,166
-1,7706.767,166
-1,7713.328,166
-1,7720.630,166
-1,7727.071,166
-1,7733.495,166
-1,7740.401,166
-1,7746.889,166
-1,7753.518,166
-1,7760.631,166
-1,7767.248,169
-1,7773.931,169
-1,7780.066,169
-1,7787.044,169
-1,7793.748,169
-1,7800.394,169
-1,7807.357,169
-1,7813.620,169
-1,7821.071,169
-1,7827.645,169
-1,7834.298,169
-1,7841.388,169
-1,7848.114,169
-1,7855.501,169
-1,7862.257,169
-1,7872.145,169
-1,7879.230,169
-1,7885.891,169
-1,7892.697,169
-1,7898.922,169
-1,7906.006,169
-1,7912.554,169
-1,7918.999,169
-1,7927.220,169
-1,7933.825,171
-1,7940.828,171
-1,7947.385,171
-1,7954.550,171
-1,7960.835,171
-1,7967.393,171
-1,7974.549,171
-1,7981.118,171
-1,7988.478,171
-1,7994.779,171
-1,8001.299,171
-1,8008.251,171
-1,8014.737,171
-1,8021.988,171
-1,8031.887,171
-1,8038.813,171
-1,8045.444,171
-1,8050.758,171
-1,8057.468,171
-1,8063.886,171
-1,8071.789,171
-1,8078.376,171
-1,8085.168,171
-1,8092.214,171
-1,8098.893,173
-1,8106.129,173
-1,8112.679,173
-1,8118.989,173
-1,8126.111,173
-1,8132.572,173
-1,8139.637,173
-1,8146.311,173
-1,8152.826,173
-1,8160.044,173
-1,8166.757,173
-1,8174.397,173
-1,8180.863,173
-1,8188.137,173
-1,8194.369,173
-1,8201.138,173
-1,8208.088,173
-1,8214.531,173
-1,8221.917,173
-1,8229.215,173
-1,8235.815,173
-1,8242.861,173
-1,8249.407,173
-1,8256.647,173
-1,8263.369,173
-1,8270.171,175
-1,8276.769,175
-1,8283.163,175
-1,8289.905,175
-1,8296.508,175
-1,8302.974,175
-1,8311.657,175
-1,8318.397,175
-1,8325.716,175
-1,8332.465,175
-1,8339.204,175
-1,8345.825,175
-1,8352.529,175
-1,8359.551,175
-1,8366.107,175
-1,8372.924,175
-1,8379.482,175
-1,8385.707,175
-1,8392.402,175
-1,8398.827,175
-1,8405.588,175
-1,8412.138,175
-1,8418.864,175
-1,8425.868,175
-1,8432.350,177
-1,8439.365,177
-1,8446.119,177
-1,8452.681,177
-1,8459.954,177
-1,8466.338,177
-1,8473.321,177
-1,8479.716,177
-1,8486.382,177
-1,8492.827,177
-1,8499.151,177
-1,8505.984,177
-1,8512.231,177
-1,8519.051,177
-1,8525.959,177
-1,8533.319,177
-1,8540.649,177
-1,8547.096,177
-1,8553.991,177
-1,8560.532,177
-1,8567.003,177
-1,8573.754,177
-1,8580.020,177
-1,8586.721,177
-1,8593.154,177
-1,8599.734,179
-1,8607.218,179
-1,8613.890,179
-1,8621.220,179
-1,8627.824,179
-1,8634.501,179
-1,8641.645,179
-1,8648.260,179
-1,8655.736,179
-1,8662.508,179
-1,8672.491,179
-1,8679.138,179
-1,8686.375,179
-1,8691.658,179
-1,8698.215,179
-1,8705.596,179
-1,8712.561,179
-1,8720.086,179
-1,8726.843,179
-1,8733.532,179
-1,8740.642,179
-1,8747.120,179
-1,8754.352,179
-1,8760.931,179
0,8767.938,0
0,8775.205,0
0,8781.703,0
0,8788.574,0
0,8794.914,0
0,8800.620,0
0,8807.273,0
0,8813.767,0
0,8821.155,0
0,8828.054,0
0,8835.725,0
0,8842.025,0
0,8850.675,0
0,8858.206,0
0,8864.851,0
0,8872.020,0
0,8878.388,0
0,8885.349,0
0,8891.349,0
0,8901.230,0
0,8908.326,0
0,8914.783,0
0,8922.200,0
0,8929.094,0
0,8936.383,0
0,8943.155,0
0,8951.959,0
0,8959.239,0
0,8965.967,0
0,8973.098,0
0,8980.024,0
0,8986.995,0
0,8992.491,0
0,8999.316,0
0,9006.862,0
0,9013.744,0
0,9021.167,0
0,9027.848,0
0,9033.556,0
0,9040.420,0
0,9046.774,0
0,9053.949,0
0,9060.226,0
0,9066.777,0
0,9073.721,0
0,9080.356,0
0,9087.352,0
0,9093.823,0
0,9100.480,0
0,9107.845,0
0,9114.452,0
0,9122.422,0
0,9129.390,0
0,9137.380,0
0,9144.050,0
0,9150.870,0
0,9157.856,0
0,9164.474,0
0,9172.734,0
0,9179.923,0
0,9186.866,0
0,9193.462,0
0,9200.209,0
0,9207.133,0
0,9213.500,0
0,9220.780,0
0,9227.347,0
0,9233.863,0
0,9240.839,0
0,9247.296,0
0,9254.590,0
0,9261.140,0
0,9268.022,0
0,9274.865,0
0,9281.505,0
0,9289.133,0
0,9295.763,0
0,9302.736,0
0,9309.460,0
0,9316.165,0
0,9323.035,0
0,9331.597,0
0,9338.435,0
0,9344.846,0
0,9351.926,0
0,9358.733,0
0,9365.440,0
0,9372.353,0
0,9378.255,0
0,9385.254,0
0,9391.611,0
0,9397.877,0
0,9405.026,0
0,9410.549,0
0,9416.758,0
0,9423.643,0
0,9431.837,2
0,9440.217,2
0,9446.799,2
0,9453.520,2
0,9460.202,2
0,9466.836,2
0,9473.761,2
0,9480.200,2
0,9487.323,2
0,9493.607,2
0,9499.918,2
0,9506.740,2
0,9513.135,2
0,9519.946,2
0,9526.359,2
0,9532.969,2
0,9540.076,2
0,9546.906,2
0,9554.610,2
0,9561.228,2
0,9568.081,2
0,9574.430,2
0,9580.870,2
0,9588.085,2
0,9594.739,2
0,9601.346,4
0,9608.240,4
0,9614.808,4
0,9622.707,4
0,9629.315,4
0,9636.270,4
0,9641.798,4
0,9648.356,4
0,9655.816,4
0,9662.308,4
0,9671.825,4
0,9678.524,4
0,9686.064,4
0,9693.004,4
0,9699.792,4
0,9706.910,4
0,9713.776,4
0,9721.213,4
0,9726.809,4
0,9733.297,4
0,9740.929,4
0,9747.276,4
0,9754.741,4
0,9760.320,4
0,9766.827,6
0,9773.875,6
0,9780.584,6
0,9788.504,6
0,9795.434,6
0,9803.138,6
0,9810.580,6
0,9817.498,6
0,9824.680,6
0,9831.412,6
0,9838.792,6
